Data;Corrente Total;Tensão Fase AB;Tensão Fase BC;Tensão Fase CA
01-jan-18 07:00:01;1,272579551;391,4412231;390,482605;390,8000183
01-jan-18 07:30:01;2,561977863;391,2673035;390,3540344;390,8000183
01-jan-18 08:00:01;3,616164446;391,0933838;390,2254639;390,8000183
01-jan-18 08:30:01;7,004299164;390,9194641;390,0968933;390,8000183
01-jan-18 09:00:01;13,79514694;390,3974609;390,7313843;390,2363892
01-jan-18 09:30:01;13,84095001;392,3267822;392,1904297;391,9512024
01-jan-18 10:00:01;22,47655487;391,8268433;392,0674744;391,6178894
01-jan-18 10:30:01;11,65737915;389,4783936;390,4454346;390,2849121
01-jan-18 11:00:01;9,659739494;391,4044495;390,9855652;391,1932068
01-jan-18 11:30:01;17,534729;393,5050964;392,8171387;393,561676
01-jan-18 12:00:01;14,89428616;394,4998779;394,559845;394,5799255
01-jan-18 12:30:01;28,99113655;395,6087036;397,5608826;395,4086914
01-jan-18 13:00:01;27,07626152;395,795929;395,6964111;395,5959167
01-jan-18 13:30:01;28,3344574;395,8410339;396,064209;396,064209
01-jan-18 14:00:01;34,24679947;398,3641663;398,0853882;398,2853699
01-jan-18 14:30:01;41,8337822;401,5402527;400,9402466;401,0536194
01-jan-18 15:00:01;41,07213593;400,3108215;399,7886353;399,8220215
01-jan-18 15:30:01;8,133290291;394,2000122;393,3450928;394,4833069
01-jan-18 16:00:01;24,70213509;396,4614563;396,2662964;396,5033875
01-jan-18 16:30:01;31,54805183;397,0653687;397,417572;397,2653809
01-jan-18 17:00:01;22,36734009;395,2981262;394,5625305;395,4336853
01-jan-18 17:30:01;15,73980618;393,7426147;393,1181641;393,7670593
01-jan-18 18:00:01;9,112272263;392,7316284;392,9701233;393,120697
01-jan-18 18:30:01;5,058493137;391,8744812;393,1882935;392,7624817
01-jan-18 19:00:01;2,85163641;390,3955688;390,7955933;391,2663879
01-jan-18 19:30:01;0,644779563;388,1456604;388,5456543;388,8258057
02-jan-18 07:00:01;1,791075349;390,3801575;391,1487122;389,8669434
02-jan-18 07:30:01;2,047681093;388,7027588;389,6704712;387,6244202
02-jan-18 08:00:01;7,255990982;387,0253601;387,7705688;386,6476746
02-jan-18 08:30:01;6,131865978;387,0065918;387,604248;387,2588501
02-jan-18 09:00:01;13,49542809;388,4266052;390,829895;388,8374329
02-jan-18 09:30:01;13,11912632;389,2369385;389,6951599;389,2388306
02-jan-18 10:00:01;25,13419914;389,8860779;391,0796509;389,7735291
02-jan-18 10:30:01;23,50173569;389,6759949;391,134491;390,4470215
02-jan-18 11:00:01;11,55526638;389,8052979;390,4558105;389,3286133
02-jan-18 11:30:01;26,81034851;391,2343445;393,7597656;390,6404419
02-jan-18 12:00:01;20,46585083;391,7071533;392,3031006;391,5617676
02-jan-18 12:30:01;18,80783081;389,978241;391,039856;390,7382813
02-jan-18 13:00:01;37,97600937;393,1284485;393,7213135;393,0855713
02-jan-18 13:30:01;14,11868;386,7153015;389,294342;388,6166077
02-jan-18 14:00:01;11,5039053;387,2773743;388,3049316;387,651947
02-jan-18 14:30:01;5,987473965;388,4376526;389,8394775;389,7709045
02-jan-18 15:00:01;37,93315125;395,1148682;395,4179382;394,9633789
02-jan-18 15:30:01;12,59677505;389,8312683;390,8390808;390,0390625
02-jan-18 16:00:01;8,574868202;391,4273071;392,8123169;392,401825
02-jan-18 16:30:01;10,10218525;390,6829224;391,7171021;390,8829041
02-jan-18 17:00:01;9,594333649;394,0335388;395,3121338;394,6740112
02-jan-18 17:30:01;6,26335001;392,8080444;394,7019348;393,9082947
02-jan-18 18:00:01;6,902955532;391,05896;391,9020081;391,1535645
02-jan-18 18:30:01;3,802751064;390,8407898;391,7330017;390,9409485
02-jan-18 19:00:01;1,539054871;390,6225891;391,3565369;390,8711853
02-jan-18 19:30:01;1,440734982;390,4044189;390,213623;390,8014221
03-jan-18 07:30:01;1,841804504;387,1661072;387,4338989;387,0491028
03-jan-18 08:00:01;2,731853485;389,3164673;389,8401184;389,1826172
03-jan-18 08:30:01;6,986742973;389,1142273;389,4530334;388,6562805
03-jan-18 09:00:01;11,21213913;388,9119873;389,0659485;389,0156555
03-jan-18 09:30:01;16,28543472;388,9934998;388,8000183;388,2449646
03-jan-18 10:00:01;17,71379662;387,3436584;387,0935059;387,7489624
03-jan-18 10:30:01;9,285284042;389,2070313;389,1365967;387,7079163
03-jan-18 11:00:01;13,2516346;389,7319946;390,853302;389,7416687
03-jan-18 11:30:01;11,6803093;391,59729;391,4377747;391,8073425
03-jan-18 12:00:01;28,31957817;395,4843445;394,8488159;395,3273315
03-jan-18 12:30:01;30,0266552;394,5681458;392,719696;394,5681458
03-jan-18 13:00:01;13,78726768;392;391,7015686;391,5917969
03-jan-18 13:30:01;22,35578156;390,3508301;389,5737305;389,4520264
03-jan-18 14:00:01;28,05488968;392,6622925;393,0427856;393,1944275
03-jan-18 14:30:01;23,42218971;392,7438354;392,1286011;392,4324646
03-jan-18 15:00:01;8,894301414;390,1907959;390,3479004;389,9137573
03-jan-18 15:30:01;46,10295868;397,443634;397,8436279;397,3132019
03-jan-18 16:00:01;12,36959934;392,7311401;392,5315552;392,2333984
03-jan-18 16:30:01;18,85210991;392,3219299;391,9881287;392,1628723
03-jan-18 17:00:01;6,123060226;391,3040466;391,7328186;392,5402832
03-jan-18 17:30:01;0,81023103;389,5538635;388,3612671;388,7304382
03-jan-18 18:00:01;2,868937969;392,2708435;391,9392395;391,1804199
03-jan-18 18:30:01;3,581107855;389,4759827;389,4586182;391,3815308
03-jan-18 19:00:01;2,833011866;389,302063;389,540802;391,0888367
03-jan-18 19:30:01;2,084915876;390,3312988;390,5154724;390,8787842
04-jan-18 06:30:01;1,584181309;153,5395966;153,7744904;153,3830109
04-jan-18 07:00:01;2,072143555;390,4019775;391,3646851;389,9913025
04-jan-18 07:30:01;2,560105801;388,5665894;389,8995361;388,6000061
04-jan-18 08:00:01;4,900454521;387,7028503;388,6000061;388,6000061
04-jan-18 08:30:01;8,263119698;389,3999939;388,6000061;388,6000061
04-jan-18 09:00:01;11,12074089;394,0588379;392,2391663;392,4246521
04-jan-18 09:30:01;22,58495522;394,6356506;393,9071655;392,8072815
04-jan-18 10:00:01;13,97397137;394,455658;394,2901306;393,3654175
04-jan-18 10:30:01;21,42129898;394,2756653;394,6730652;393,9235229
04-jan-18 11:00:01;26,76372147;396,8848572;397,5728455;395,2724915
04-jan-18 11:30:01;32,77168655;397,2819214;396,9205627;396,1815796
04-jan-18 12:00:01;25,91982841;394,5596313;395,4995422;394,4450989
04-jan-18 12:30:01;23,58076859;394,474762;394,9377136;394,0700684
04-jan-18 13:00:01;23,62225151;393,4480896;393,6541443;393,0480652
04-jan-18 13:30:01;22,26299858;392,9785767;393,3357239;392,4956665
04-jan-18 14:00:01;24,83245659;393,3786011;393,2597656;392,7099915
04-jan-18 14:30:01;26,9556942;392,9352417;392,7203979;391,895874
04-jan-18 15:00:01;19,05711555;391,1521606;390,4705811;390,2035217
04-jan-18 15:30:01;22,46481705;391,8098145;391,4874573;390,9986877
04-jan-18 16:00:01;23,79625702;392,241272;391,9608459;391,6412964
04-jan-18 16:30:01;33,70837021;393,431366;393,4482117;393,8556519
04-jan-18 17:00:01;17,56779671;392,5758362;393,0119019;392,4413147
04-jan-18 17:30:01;20,67211533;393,6956177;393,2000122;393,6519775
04-jan-18 18:00:01;10,91219521;391,8320923;391,6800842;391,8495483
04-jan-18 18:30:01;4,088510036;391,3899841;391,3642883;391,9799805
04-jan-18 19:00:01;2,155511856;390,947876;391,0484924;391,3781433
04-jan-18 19:30:01;2,019261599;390,472168;390,8639526;390,8639526
05-jan-18 07:00:01;1,911377788;391,0691223;391,1347351;390,1778259
05-jan-18 07:30:01;2,145049334;388,8486328;388,8681335;387,9779053
05-jan-18 08:00:01;3,663748026;386,4487;386,6015625;385,7779541
05-jan-18 08:30:01;7,759769917;387,2336426;388,6000061;386,6803589
05-jan-18 09:00:01;11,61087704;392,5882874;390,5316772;390,3556519
05-jan-18 09:30:01;18,45260811;391,5873413;392,1816711;392,305603
05-jan-18 10:00:01;10,31294155;391,9007568;389,7154846;389,8900146
05-jan-18 10:30:01;20,31733513;394,6959229;395,2000122;393,0523376
05-jan-18 11:00:01;24,81204796;395,0387878;395,2000122;394,1773376
05-jan-18 11:30:01;19,35369682;395,3816223;395,2000122;394,9125977
05-jan-18 12:00:01;14,57452774;395,7244873;395,8041992;395,6398315
05-jan-18 12:30:01;16,74913788;395,6803284;396,3529053;395,3124084
05-jan-18 13:00:01;16,46639824;394,3265991;395,1476746;393,8924255
05-jan-18 13:30:01;6,459191322;390,8981934;391,1478882;390,6724243
05-jan-18 14:00:01;49,41106415;399,4558105;399,9771423;399,1771545
05-jan-18 14:30:01;30,17686462;396,7433472;396,8040466;396,1433411
05-jan-18 15:00:01;41,5099411;399,2880859;399,6642456;399,111908
05-jan-18 15:30:01;12,00178719;393,2194519;393,3123779;393,2194519
05-jan-18 16:00:01;32,6782608;397,0286255;397,6357727;397,4143066
05-jan-18 16:30:01;30,38017464;390,7171936;391,6000061;391,2055969
05-jan-18 17:00:01;13,62838745;390,4519958;391,4039307;391,5189209
05-jan-18 17:30:01;16,44793892;389,6284485;391,7868958;390,5019531
05-jan-18 18:00:01;2,882708788;389,2000122;389,6359558;389,4571228
05-jan-18 18:30:01;2,304474115;389,0120544;389,5711365;388,7314758
05-jan-18 19:00:01;2,150708199;388,0803223;388,3068848;388,506897
05-jan-18 19:30:01;1,99694252;386,5802002;387,1401672;387,3401794
06-jan-18 07:00:01;1,941247702;391,0570374;391,1315918;390,6868591
06-jan-18 07:30:01;2,135118484;389,961792;390,2744446;389,6868591
06-jan-18 08:00:01;2,486112118;388,8665771;389,4173279;388,6868896
06-jan-18 08:30:01;6,068519115;387,7713623;388,5601807;387,6868896
06-jan-18 09:00:01;8,010581017;389,1589661;390,0133057;389,039917
06-jan-18 09:30:01;7,637880802;388,6447144;390,1799622;389,5398865
06-jan-18 10:00:01;15,87667465;390,6245422;391,8737183;390,758728
06-jan-18 10:30:01;17,33770561;392,0203552;392,8000183;391,6539001
06-jan-18 11:00:01;15,14176559;392,0739136;392,8000183;392,1487427
06-jan-18 11:30:01;18,8210144;392,1275024;392,8000183;392,6435852
06-jan-18 12:00:01;27,08437538;392,1810608;392,8000183;392,6772461
06-jan-18 12:30:01;12,49195099;392,4705811;393,1901855;392,2823792
06-jan-18 13:00:01;15,5956707;392,8891907;394,134613;392,9659424
06-jan-18 13:30:01;27,51772118;393,3078003;395,079071;393,6495056
06-jan-18 14:00:01;28,05499649;394,1088562;396,0235291;394,3670959
06-jan-18 14:30:01;20,11263084;393,1538696;394,1442261;393,2406006
06-jan-18 15:00:01;20,22767448;392,2000122;393,5402222;392,3106995
06-jan-18 15:30:01;15,06764984;392,2000122;393,9094543;392,5415039
06-jan-18 16:00:01;13,42554283;392,2000122;393,992981;392,7722778
06-jan-18 16:30:01;13,06153774;391,7491455;393,0215759;392,2522278
06-jan-18 17:00:01;7,962287903;391,1451416;392,0501709;391,6296082
06-jan-18 17:30:01;4,287371635;390,5411072;391,0787659;391,0069885
06-jan-18 18:00:01;5,478805542;389,9371033;391,1055908;390,5516663
06-jan-18 18:30:01;4,406411171;389,3330994;390,9730835;390,4121094
06-jan-18 19:00:01;1,615853906;388,7038574;389,609436;389,9434204
06-jan-18 19:30:01;1,508986592;388,0674744;388,865448;388,9191284
07-jan-18 07:30:01;1,824018002;392,7937927;393,4630737;392,6894836
07-jan-18 08:00:01;2,049372435;392,5594177;393,0800781;392,3365479
07-jan-18 08:30:01;5,074926853;392,3250427;392,697113;391,9836121
07-jan-18 09:00:01;9,055685043;392,0906677;392,3141174;391,6306763
07-jan-18 09:30:01;11,07336521;391,6543579;391,9311523;391,2391663
07-jan-18 10:00:01;12,75690365;391,0906067;391,5481567;390,7748718
07-jan-18 10:30:01;12,47153091;390,5268555;391,0959778;390,3105774
07-jan-18 11:00:01;11,11053848;389,9631042;390,6001282;389,8463135
07-jan-18 11:30:01;9,684392929;389,399353;390,104248;389,382019
07-jan-18 12:00:01;11,29610443;390,0374451;389,6083984;388,9177246
07-jan-18 12:30:01;15,79057407;391,3329163;390,4984131;390,2218018
07-jan-18 13:00:01;20,40320587;392,6283875;392,3932495;392,1265259
07-jan-18 13:30:01;26,63288498;392,4197998;392,0300598;392,6528015
07-jan-18 14:00:01;39,28287125;396,3494263;395,3405151;395,4553833
07-jan-18 14:30:01;30,68841362;395,3950806;394,8181458;394,6392822
07-jan-18 15:00:01;12,14627171;391,0524597;391,8802185;391,688385
07-jan-18 15:30:01;10,29547691;391,2399597;391,2135315;391,438385
07-jan-18 16:00:01;4,132650852;391,2806091;390,5468445;391,188385
07-jan-18 16:30:01;1,506011248;390,4658203;390,1353149;390,8407898
07-jan-18 17:00:01;1,572187901;389,6510315;390,0004883;390,1946411
07-jan-18 17:30:01;1,638364553;389,059021;389,8656616;389,5484924
07-jan-18 18:00:01;1,704541206;388,7432251;389,4151917;388,9023438
07-jan-18 18:30:01;1,715103626;388,4274597;389,2346802;388,2561951
08-jan-18 07:00:01;1,423597574;389,6304626;390,7273254;390,0689697
08-jan-18 07:30:01;1,921994209;386,2930908;386,4071045;386,2615967
08-jan-18 08:00:01;4,46219635;387,5996399;386,9525757;386,6956177
08-jan-18 08:30:01;7,002398968;386,8403625;387,1543884;386,408905
08-jan-18 09:00:01;9,508050919;388,627533;389,4043274;388,0684204
08-jan-18 09:30:01;11,61506844;390,534668;389,895813;389,5621033
08-jan-18 10:00:01;14,33985424;389,4576416;389,4251709;388,4458313
08-jan-18 10:30:01;10,74606705;390,5197449;388,638092;388,5740967
08-jan-18 11:00:01;19,50938988;391,7027893;390,2629395;391,1270447
08-jan-18 11:30:01;15,1320734;391,2513123;391,1660156;389,2609863
08-jan-18 12:00:01;15,0065527;391,3833008;391,4698181;390,7125549
08-jan-18 12:30:01;10,99768925;391,5606995;391,7736206;391,6123352
08-jan-18 13:00:01;6,227124691;388,5606995;388,6147461;388,1837158
08-jan-18 13:30:01;7,760826588;389,145874;388,3834534;387,8394775
08-jan-18 14:00:01;21,25352859;393,6186829;392,7310486;392,721283
08-jan-18 14:30:01;29,14401245;394,3614807;396,667572;394,4873962
08-jan-18 15:00:01;27,13754654;393,0643616;395,4969482;394,3132019
08-jan-18 15:30:01;17,60084534;391,617981;391,2427673;392,3986206
08-jan-18 16:00:01;6,050729752;390,6332703;390,4846497;390,4016113
08-jan-18 16:30:01;3,621178627;390,4514465;390,5769653;390,0965271
08-jan-18 17:00:01;3,355236292;391,4324951;391,809021;391,3999939
08-jan-18 17:30:01;3,089293957;391,2413025;392,3384094;391,3388367
08-jan-18 18:00:01;2,823351622;393,0935059;391,5840149;390,9320984
08-jan-18 18:30:01;2,557409525;390,9758911;390,6401978;390,4623108
08-jan-18 19:00:01;2,29146719;389,3305664;389,6964111;389,7123108
09-jan-18 07:00:01;2,218465328;390,6998901;390,7424011;390,3057861
09-jan-18 07:30:01;5,858243465;389,9878845;389,771759;389,2936707
09-jan-18 08:00:01;9,498021126;388,1738586;389,7796936;387,967926
09-jan-18 08:30:01;14,06323242;389,1272278;390,099884;390,1705017
09-jan-18 09:00:01;20,76148987;392,4147339;393,2147217;392,6601563
09-jan-18 09:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 10:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 10:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 11:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 11:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 12:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 12:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 13:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 13:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 14:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 14:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 15:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 15:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 16:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 16:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 17:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 17:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 18:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 18:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 19:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 19:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 20:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 20:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 21:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 21:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 22:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 22:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 23:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
09-jan-18 23:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 00:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 00:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 01:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 01:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 02:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 02:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 03:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 03:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 04:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 04:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 05:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 05:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 06:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 06:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 07:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 07:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 08:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 08:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 09:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 09:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 10:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 10:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 11:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 11:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 12:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 12:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 13:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 13:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 14:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 14:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 15:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 15:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 16:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 16:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 17:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 17:30:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 18:00:01;I/O Timeout;I/O Timeout;I/O Timeout;I/O Timeout
10-jan-18 18:30:01;5,753711224;390,6853943;391,316803;391,4000549
10-jan-18 19:00:01;3,734770298;390,5505371;390,7483521;391,4771118
10-jan-18 19:30:01;1,715829372;390,4157104;390,1799011;390,6589355
11-jan-18 07:00:01;2,554432392;391,8673096;392,2958374;391,3688354
11-jan-18 07:30:01;6,927710533;390,4215088;390,3661499;389,7973633
11-jan-18 08:00:01;11,21763515;388,9731445;388,3662415;388,2258606
11-jan-18 08:30:01;12,32147217;387,9415588;388,8276978;387,756958
11-jan-18 09:00:01;12,04413223;387,3623352;388,2434692;387,0701294
11-jan-18 09:30:01;19,65313148;390,4712219;391,156311;391,0115051
11-jan-18 10:00:01;22,5651989;389,6140747;391,803894;391,3543701
11-jan-18 10:30:01;35,6530304;393,5874023;394,1948547;393,301178
11-jan-18 11:00:01;30,78755951;392,2173157;393,4173279;392,6173401
11-jan-18 11:30:01;40,68750763;394,5497131;394,4823914;394,3479309
11-jan-18 12:00:01;36,2078476;394,7884521;395,1955872;393,9458923
11-jan-18 12:30:01;43,76620865;396,4825439;397,4993286;395,7897339
11-jan-18 13:00:01;17,76524544;390,5592041;391,9099121;390,2578125
11-jan-18 13:30:01;41,47232056;395,1149902;396,7822876;395,0318298
11-jan-18 14:00:01;44,86668396;397,6257324;396,2000122;397,2620239
11-jan-18 14:30:01;39,83384323;395,1191406;396,2000122;394,9141846
11-jan-18 15:00:01;16,24723625;390,1356201;391,6000061;389,927063
11-jan-18 15:30:01;21,81892776;391,3391724;392,5504761;391,3504639
11-jan-18 16:00:01;23,63260078;390,8000183;393,0125427;391,0628357
11-jan-18 16:30:01;27,22820473;393,8583984;395,1783447;394,9691162
11-jan-18 17:00:01;25,87493134;394,4651184;395,8459167;394,8136597
11-jan-18 17:30:01;6,796272755;387,8000183;390,3273926;387,8193665
11-jan-18 18:00:01;3,312429667;388,3412781;389,1846619;388,9682617
11-jan-18 18:30:01;2,238047361;390,2502441;391,39505;390,7371521
12-jan-18 07:00:01;1,79882431;389,3999939;388,8140869;388,8748474
12-jan-18 07:30:01;2,051580667;386,6495361;386,7819519;387,6485291
12-jan-18 08:00:01;3,751846075;387,699585;388,3290405;386,7362366
12-jan-18 08:30:01;6,230923176;391,4643555;391,3748169;390,9299927
12-jan-18 09:00:01;8,710000038;390,854187;389,8746338;390,8099976
12-jan-18 09:30:01;11,18907738;391,6000061;391,1983948;390,8000183
12-jan-18 10:00:01;13,66815376;391,6000061;391,101593;390,8000183
12-jan-18 10:30:01;16,35184288;391,6000061;391,0048218;390,8000183
12-jan-18 11:00:01;18,3856678;393,1727905;392,2514954;391,7605896
12-jan-18 11:30:01;13,9800148;392,7215271;392,6599731;392,6355591
12-jan-18 12:00:01;18,10030556;393,028717;393,3859558;392,7438354
12-jan-18 12:30:01;21,10679817;393,6001587;394,4336243;392,1999207
12-jan-18 13:00:01;20,89653397;390,3957214;391,5953064;391,2767334
12-jan-18 13:30:01;19,50634193;395,6000061;396,3070374;394,816925
12-jan-18 14:00:01;36,51395798;397,2258911;398,3078308;397,3342896
12-jan-18 14:30:01;18,42325783;393,7748413;394,2284546;391,5354919
12-jan-18 15:00:01;20,77479744;394,0225525;394,6143799;393,7680664
12-jan-18 15:30:01;12,63623905;394,0368958;394,5107117;392,6794739
12-jan-18 16:00:01;11,01249409;394,3526611;393,7722778;393,2803345
12-jan-18 16:30:01;8,147619247;391,8164978;392,6336365;391,6593628
12-jan-18 17:00:01;12,80808926;391,7930298;391,8065491;391,9797363
12-jan-18 17:30:01;12,18578339;391,3743896;392,197876;390,2729797
12-jan-18 18:00:01;5,880523205;390,3883362;389,8589172;389,0420837
12-jan-18 18:30:01;3,177743912;390,0916443;390,6002808;390,6482239
12-jan-18 19:00:01;2,669270277;391,9342346;391,9584961;390,6196899
12-jan-18 19:30:01;2,160796642;388,6257629;389,4969788;389,0384521
13-jan-18 07:00:01;2,001688004;391,629364;391,8000183;391,4293518
13-jan-18 07:30:01;2,657922745;389,4387817;390,6419067;390,0488892
13-jan-18 08:00:01;7,293067932;387,4550476;389,4087524;388,6503601
13-jan-18 08:30:01;9,891152382;386,7845764;387,5845642;387,5780334
13-jan-18 09:00:01;23,25613976;389,2477112;389,7926331;389,5083008
13-jan-18 09:30:01;25,03330612;391,3700867;392,0861206;390,8056641
13-jan-18 10:00:01;28,20687675;395,1221313;396,2070007;396,1705322
13-jan-18 10:30:01;16,04268646;393,5476074;391,9684143;393,0753784
13-jan-18 11:00:01;36,42259598;399,292511;399,6279297;398,7884521
13-jan-18 11:30:01;32,46977234;394,8289185;396,9641724;395,6000061
13-jan-18 12:00:01;35,17501831;395,3807983;397,0224304;396,2052917
13-jan-18 12:30:01;27,63962173;396,3783875;396,7056274;396,3179626
13-jan-18 13:00:01;27,35328674;395,7280884;396,2503662;396,2377625
13-jan-18 13:30:01;43,08047104;398,4990845;398,8119202;398,6598206
13-jan-18 14:00:01;39,96357346;397,3173523;397,3534546;397,3173523
13-jan-18 14:30:01;7,388935089;390,5958862;390,95578;391,0353699
13-jan-18 15:00:01;4,441275597;390,3509827;390,0733948;390,7541199
13-jan-18 15:30:01;2,959794998;389,6520081;389,7271729;389,8328247
13-jan-18 16:00:01;1,478314757;388,9354248;388,6174316;389,0677185
13-jan-18 16:30:01;2,859103441;391,0396729;391,9695435;391,7107544
13-jan-18 17:00:01;6,108237743;390,6000061;391,0697327;391,3999939
13-jan-18 17:30:01;8,615255356;387,9345703;389,9554443;391,0747986
13-jan-18 18:00:01;3,595159054;389,0852051;388,841156;390,0485229
13-jan-18 18:30:01;3,381054401;390,2358398;389,4248047;389,0222473
13-jan-18 19:00:01;3,801067114;390,4291077;390,4773865;390,3670044
13-jan-18 19:30:01;2,83191514;388,2624817;388,1448059;388,4345398
14-jan-18 07:00:01;2,304934025;391,9744568;392;391,4510498
14-jan-18 07:30:01;3,447694063;391,856842;392;391,6863708
14-jan-18 08:00:01;4,590454102;390,6087646;390,6295471;391,5576477
14-jan-18 08:30:01;9,231432915;390,6837769;390,8821716;391,0889587
14-jan-18 09:00:01;13,42350388;390,7587891;391,1347961;391,0140991
14-jan-18 09:30:01;16,47523499;391,9378052;391,3874207;391,5722656
14-jan-18 10:00:01;16,63659859;390,7974243;390,4836731;390,5818481
14-jan-18 10:30:01;21,29988289;391,7612;392,2137146;392,110199
14-jan-18 11:00:01;21,87130165;392,65625;392,4864502;392,6083374
14-jan-18 11:30:01;21,47073364;392,8255005;393,2625427;392,7818604
14-jan-18 12:00:01;25,01968575;392,2279358;391,6279297;392,0279236
