;Corrente Fase A;Corrente Fase B;Corrente Fase C;Corrente Total;Fator de Potência;Frequência;Potência Aparente;Potência Ativa;Potência Reativa;Produção de Energia;Tensão Fase AB;Tensão Fase BC;Tensão Fase CA
30-jan-18 08:30:00;2,352608681;2,313234329;2,36245203;6,816074848;-99,45729828;59,99641037;1242,099243;1241,974854;18,48925972;31122500;387,3386536;387,9693909;386,9873352
30-jan-18 08:30:30;2,355178356;2,315761328;2,365032673;6,874314785;-99,45796204;59,99645233;1265,148315;1265,027832;18,46544266;31122500;387,3273926;387,9605408;386,9677124
30-jan-18 08:31:00;2,35774827;2,318288088;2,367613316;6,932554722;-99,45862579;59,99649811;1296,13501;1296,003662;18,4416256;31122500;387,3161621;387,9516602;386,9481201
30-jan-18 08:31:30;2,360318184;2,320815086;2,370193958;6,990794659;-99,45929718;59,99654388;1333,911499;1333,776001;18,41781044;31122522;387,3049011;387,9428101;386,9284973
30-jan-18 08:32:00;2,362888098;2,323341846;2,372774601;7,049034595;-99,45996094;59,99658966;1379,942993;1379,812134;18,39399338;31122570;387,2936401;387,93396;386,908905
30-jan-18 08:32:30;2,365458012;2,325868845;2,375355244;7,107274532;-99,46062469;59,99663544;1417,996948;1417,866577;18,37017822;31122598;387,2824097;387,9250793;386,8892822
30-jan-18 08:33:00;2,368027925;2,328395605;2,377935886;7,165514469;-99,46128845;59,99668121;1446,412598;1446,278076;18,34636116;31122598;387,2711487;387,9162292;386,8696899
30-jan-18 08:33:30;2,370597839;2,330922604;2,380516768;7,223754406;-99,46195221;59,99672699;1467,738037;1467,601807;18,32254601;31122598;387,2598877;387,9073792;386,8500671
30-jan-18 08:34:00;2,373167753;2,333449364;2,38309741;7,281994343;-99,4626236;59,99677277;1480,279175;1480,144043;18,29872894;31122598;387,2486572;387,8984985;386,8304749
30-jan-18 08:34:30;2,375737667;2,335976362;2,385678053;7,340233803;-99,46328735;59,99681473;1487,13147;1487;18,27491379;31122598;387,2373962;387,8896484;386,8108521
30-jan-18 08:35:00;2,378307581;2,338503361;2,388258696;7,39847374;-99,46395111;59,9968605;1487,124878;1487;18,25109673;31122598;387,2261353;387,8807983;386,7912598
30-jan-18 08:35:30;2,380877495;2,341030121;2,390839338;7,456713676;-99,46461487;59,99690628;1492,136475;1492,018311;18,22727966;31122598;387,2149048;387,8719177;386,771637
30-jan-18 08:36:00;2,383447409;2,343557119;2,393419981;7,514953613;-99,46527863;59,99695206;1503,135254;1503,02417;18,20346451;31122598;387,2036438;387,8630676;386,7520447
30-jan-18 08:36:30;2,386017323;2,346083879;2,396000624;7,57319355;-99,46595001;59,99699783;1528,014404;1527,902954;18,17964745;31122620;387,1924133;387,8542175;386,7324219
30-jan-18 08:37:00;2,388586998;2,348610878;2,398581266;7,631433487;-99,46661377;59,99704361;1569,383545;1569,262939;18,15583229;31122672;387,1811523;387,8453369;386,7128296
30-jan-18 08:37:30;2,401730537;2,361760139;2,411730528;7,689673424;-99,46727753;59,99708939;1624,297974;1624,174805;18,13201523;31122702;387,1698914;387,8364868;386,6932373
30-jan-18 08:38:00;2,427783251;2,387878656;2,437783241;7,747913361;-99,46794128;59,99713516;1695,75;1695,631836;18,10820007;31122702;387,1586609;387,8276367;386,6736145
30-jan-18 08:38:30;2,453835726;2,413996935;2,463835716;7,801707268;-99,46860504;59,99718094;1773,001831;1772,888916;18,08438301;31122702;387,1473999;387,8187561;386,6540222
30-jan-18 08:39:00;2,479888439;2,440115452;2,48988843;7,850045681;-99,46927643;59,9972229;1857,369385;1857,261597;18,06056786;31122702;387,1361389;387,809906;386,6343994
30-jan-18 08:39:30;2,505941153;2,466233969;2,515941143;7,898384571;-99,46994019;59,99726868;1938,110962;1938,011841;18,03675079;31122724;387,1249084;387,8010254;386,6148071
30-jan-18 08:40:00;2,531993628;2,492352247;2,541993618;7,946723461;-99,47060394;59,99731445;2014,55957;2014,473633;18,01293373;31122772;387,1136475;387,7921753;386,5951843
30-jan-18 08:40:30;2,558046341;2,518470764;2,568046331;7,995062351;-99,4712677;59,99736023;2084,556396;2084,474609;18,22838783;31122800;387,1023865;387,7833252;386,575592
30-jan-18 08:41:00;2,584099054;2,544589281;2,594099045;8,043400764;-99,47193146;59,99740601;2146,884277;2146,795898;18,72825241;31122800;387,091156;387,7744446;386,5559692
30-jan-18 08:41:30;2,610151529;2,57070756;2,62015152;8,091739655;-99,47260284;59,99745178;2192,797119;2192,706055;19,22811699;31122800;387,079895;387,7655945;386,536377
30-jan-18 08:42:00;2,636204243;2,596826077;2,646204233;8,140078545;-99,4732666;59,99749756;2218,742188;2218,651855;19,72798157;31122800;387,0686646;387,7567444;386,5167542
30-jan-18 08:42:30;2,662256956;2,622944355;2,672256947;8,188417435;-99,47393036;59,99754333;2237,570068;2237,47876;20,22784615;31122822;387,0574036;387,7478638;386,4971619
30-jan-18 08:43:00;2,688309669;2,649062872;2,69830966;8,236756325;-99,47459412;59,9975853;2247,59375;2247,498047;20,72771072;31122872;387,0461426;387,7390137;386,4775391
30-jan-18 08:43:30;2,714362144;2,675181389;2,724362135;8,285095215;-99,47525787;59,99763107;2257,617432;2257,517334;21,2275753;31122900;387,0349121;387,7301636;386,4579468
30-jan-18 08:44:00;2,740414858;2,701299667;2,750414848;8,333434105;-99,47592163;59,99767685;2267,640869;2267,536865;21,72743988;31122900;387,0236511;387,721283;386,438324
30-jan-18 08:44:30;2,766467571;2,727418184;2,776467562;8,381772041;-99,47659302;59,99772263;2275,822998;2275,722656;21,31931877;31122922;387,0123901;387,7124329;386,4187317
30-jan-18 08:45:00;2,792520046;2,753536701;2,802520037;8,430110931;-99,47725677;59,9977684;2281,796875;2281,710205;19,82243729;31122974;387,0011597;387,7035828;386,3991089
30-jan-18 08:45:30;2,81857276;2,77965498;2,82857275;8,478449821;-99,47792053;59,99781418;2281,040771;2280,959717;19,135149;31123002;386,9898987;387,6947021;386,3795166
30-jan-18 08:46:00;2,844625473;2,805773497;2,854625463;8,526788712;-99,47858429;59,99785995;2272,078125;2271,992432;19,43510246;31123002;386,9786377;387,6858521;386,3598938
30-jan-18 08:46:30;2,870678186;2,831892014;2,880677938;8,575127602;-99,47924805;59,99790573;2260,63623;2260,545654;19,73505402;31123002;386,9674072;387,677002;386,3403015
30-jan-18 08:47:00;2,896730661;2,858010292;2,906730652;8,623466492;-99,47991943;59,99795151;2246,080811;2245,985107;20,03500748;31123002;386,9561462;387,6681213;386,3207092
30-jan-18 08:47:30;2,922783375;2,884128809;2,932783365;8,671805382;-99,48058319;59,99799347;2242,152344;2242,055908;20,33496094;31123024;386,9449158;387,6592712;386,3010864
30-jan-18 08:48:00;2,948836088;2,910247326;2,958836079;8,720144272;-99,48124695;59,99803925;2251,128662;2251,037354;20,6349144;31123074;386,9336548;387,6504211;386,2814941
30-jan-18 08:48:30;2,974888563;2,936365604;2,984888554;8,768483162;-99,48191071;59,99808502;2263,273682;2263,18335;20,93486595;31123102;386,9223938;387,6415405;386,2618713
30-jan-18 08:49:00;3,000941277;2,962484121;3,010941267;8,816822052;-99,48257446;59,9981308;2279,331787;2279,237549;21,23481941;31123102;386,9111633;387,6326904;386,2422791
30-jan-18 08:49:30;3,02699399;2,9886024;3,03699398;8,865159988;-99,48324585;59,99817657;2297,38501;2297,286865;21,53477287;31123102;386,8999023;387,6238403;386,2226563
30-jan-18 08:50:00;3,053046465;3,014720917;3,063046455;8,913498878;-99,48390961;59,99822235;2317,835693;2317,733887;21,83472633;31123102;386,8886414;387,6149597;386,203064
30-jan-18 08:50:30;3,079099178;3,040839434;3,089099169;8,961837769;-99,48457336;59,99826813;2272,060547;2271,978027;18,40806389;31123124;386,8774109;387,6061096;386,1834412
30-jan-18 08:51:00;3,105151892;3,066957712;3,115151882;9,010176659;-99,48523712;59,9983139;2145,015137;2144,97998;10,4081955;31123172;386,8661499;387,5972595;386,1638489
30-jan-18 08:51:30;3,131204605;3,093076229;3,141204357;9,058515549;-99,48590088;59,99835587;2136,437744;2136,411865;9,149326324;31123200;386,8548889;387,5883789;386,1442261
30-jan-18 08:52:00;3,15725708;3,119194746;3,167257071;9,106854439;-99,48657227;59,99840164;2273,260986;2273,196777;16,16394043;31123200;386,8436584;387,5795288;386,1246338
30-jan-18 08:52:30;3,183309793;3,145313025;3,193309784;9,155193329;-99,48723602;59,99844742;2340,616699;2340,5271;20;31123222;386,8323975;387,5706482;386,105011
30-jan-18 08:53:00;3,209362507;3,171431541;3,219362497;9,203532219;-99,48789978;59,99849319;2324,13501;2324,035645;20;31123272;386,821167;387,5617981;386,0854187
30-jan-18 08:53:30;3,235414982;3,197550058;3,245414972;9,251871109;-99,48856354;59,99853897;2301,539795;2301,438721;20;31123300;386,809906;387,552948;386,0657959
30-jan-18 08:54:00;3,261467695;3,223668337;3,271467686;9,300209045;-99,48922729;59,99858475;2271,535889;2271,442383;20;31123300;386,798645;387,5440674;386,0462036
30-jan-18 08:54:30;3,287520409;3,249786854;3,297520399;9,348547935;-99,48989868;59,99863052;2241,531738;2241,446289;19,95531464;31123300;386,7874146;387,5352173;386,0265808
30-jan-18 08:55:00;3,313573122;3,275905132;3,323572874;9,396886826;-99,49056244;59,9986763;2211,527832;2211,449951;19,85531998;31123300;386,7761536;387,5263672;386,0069885
30-jan-18 08:55:30;3,339625597;3,302023649;3,349625587;9,445225716;-99,4912262;59,99871826;2179,486084;2179,407959;19,75532341;31123322;386,7648926;387,5174866;385,9873657
30-jan-18 08:56:00;3,36567831;3,328142166;3,375678301;9,493564606;-99,49188995;59,99876404;2144,969727;2144,881348;19,65532684;31123370;386,7536621;387,5086365;385,9677734
30-jan-18 08:56:30;3,391731024;3,354260445;3,401730776;9,529135704;-99,49255371;59,99880981;2112,284668;2112,191162;19,55533028;31123398;386,7424011;387,4997864;385,9481812
30-jan-18 08:57:00;3,417783499;3,380378962;3,427783489;9,549297333;-99,4932251;59,99885559;2081,809326;2081,716797;19,45533562;31123398;386,7311401;387,4909058;385,9285583
30-jan-18 08:57:30;3,443836212;3,406497478;3,453836203;9,569459915;-99,49388885;59,99890137;2051,333984;2051,242432;19,35533905;31123398;386,7199097;387,4820557;385,9089661
30-jan-18 08:58:00;3,469888926;3,432615757;3,479888916;9,589622498;-99,49455261;59,99894714;2020,858643;2020,768066;19,25534248;31123398;386,7086487;387,4732056;385,8893433
30-jan-18 08:58:30;3,495941401;3,458734274;3,505941391;9,609784126;-99,49521637;59,99899292;1991,061157;1990,970459;19,15534782;31123420;386,6974182;387,464325;385,869751
30-jan-18 08:59:00;3,521994114;3,484852791;3,531994104;9,629946709;-99,49588013;59,9990387;1962,092896;1962,000854;19,05535126;31123472;386,6861572;387,4554749;385,8501282
30-jan-18 08:59:30;3,548046827;3,510971069;3,558046818;9,650108337;-99,49654388;59,99908447;1938,049927;1937,956787;18,95535469;31123502;386,6748962;387,4466248;385,8305359
30-jan-18 09:00:00;3,574099541;3,537089586;3,584099293;9,67027092;-99,49721527;59,99912643;1920,08374;1919,989746;18,85536003;31123502;386,6636658;387,4377441;385,8109131
30-jan-18 09:00:30;3,600152016;3,563208103;3,610152006;9,690432549;-99,49787903;59,99917221;1905,647705;1905,552979;18,75536346;31123502;386,6524048;387,428894;385,8101807
30-jan-18 09:01:00;3,626204729;3,589326382;3,63620472;9,710595131;-99,49854279;59,99921799;1895,632324;1895,537109;18,6553669;31123502;386,6411438;387,4200439;385,8330994
30-jan-18 09:01:30;3,652257442;3,615444899;3,662257195;9,73075676;-99,49920654;59,99926376;1887,858643;1887,761841;18,55537033;31123524;386,6299133;387,4111633;385,8560181
30-jan-18 09:02:00;3,678309917;3,641563177;3,688309908;9,750919342;-99,4998703;59,99930954;1882,856323;1882,756714;18,45537567;31123572;386,6186523;387,4023132;385,8789368
30-jan-18 09:02:30;3,704362631;3,667681694;3,714362621;9,771080971;-99,50054169;59,99935532;1877,854004;1877,751465;18,3553791;31123600;386,6073914;387,3934631;385,9018555
30-jan-18 09:03:00;3,730415344;3,693800211;3,740415096;9,791243553;-99,50120544;59,99940109;1872,851685;1872,746338;18,25538254;31123600;386,5961609;387,3845825;385,9247742
30-jan-18 09:03:30;3,756468058;3,719918489;3,76646781;9,811406136;-99,5018692;59,99944687;1869,427246;1869,324829;18,15538788;31123600;386,5848999;387,3757324;385,9476929
30-jan-18 09:04:00;3,782520533;3,746037006;3,792520523;9,831567764;-99,50253296;59,99948883;1867,921143;1867,828735;18,05539131;31123600;386,5736694;387,3668823;385,9706116
30-jan-18 09:04:30;3,808573246;3,772155523;3,818573236;9,851730347;-99,50319672;59,99953461;1868,661499;1868,567749;18,6718998;31123622;386,5624084;387,3580017;385,9935303
30-jan-18 09:05:00;3,834625959;3,798273802;3,844625711;9,871891975;-99,5038681;59,99958038;1872,19165;1872,082397;20,17817497;31123672;386,5511475;387,3491516;386,016449
30-jan-18 09:05:30;3,860678434;3,824392319;3,870678425;9,892054558;-99,50453186;59,99962616;1880,260498;1880,14563;20,82968712;31123700;386,539917;387,3403015;386,0393677
30-jan-18 09:06:00;3,886731148;3,850510836;3,896731138;9,912216187;-99,50519562;59,99967194;1893,779053;1893,67041;20,45487976;31123700;386,528656;387,3314209;386,0622864
30-jan-18 09:06:30;3,912783861;3,876629114;3,922783613;9,932378769;-99,50585938;59,99971771;1911,601807;1911,497192;20,0800724;31123700;386,517395;387,3225708;386,0852051
30-jan-18 09:07:00;3,938836336;3,902747631;3,948836327;9,952540398;-99,50652313;59,99976349;1934,516968;1934,413574;19,70526314;31123700;386,5061646;387,3136902;386,1081238
30-jan-18 09:07:30;3,96488905;3,92886591;3,97488904;9,97270298;-99,50719452;59,99980927;1963,158936;1963,057129;19,33045578;31123722;386,4949036;387,3048401;386,1310425
30-jan-18 09:08:00;3,990941763;3,954984426;4,000941753;9,992864609;-99,50785828;59,99985504;1998,778809;1998,678833;18,95564842;31123774;386,4836426;387,29599;386,1539612
30-jan-18 09:08:30;4,016994476;3,981102943;4,026994228;10,01302719;-99,50852203;59,999897;2036,331543;2036,237427;18,58083916;31123802;386,4724121;387,2871094;386,1768799
30-jan-18 09:09:00;4,043046951;4,007221222;4,053046703;10,03318977;-99,50918579;59,99994278;2076,175049;2076,092041;18,2060318;31123802;386,4611511;387,2782593;386,1997986
30-jan-18 09:09:30;4,069099903;4,033339977;4,079099655;10,0533514;-99,50984955;59,99998856;2117,877686;2117,797363;18,07504082;31123802;386,4499207;387,2694092;386,2227173
30-jan-18 09:10:00;4,095152378;4,059458256;4,10515213;10,07351398;-99,51052094;60,00003433;2161,849854;2161,762207;18,24168587;31123802;386,4386597;387,2605286;386,245636
30-jan-18 09:10:30;4,121204853;4,085576534;4,131204605;10,09367561;-99,51118469;60,00008011;2203,182373;2203,095215;18,40833092;31123824;386,4273987;387,2516785;386,2685547
30-jan-18 09:11:00;4,147257805;4,111694813;4,157257557;10,1138382;-99,51184845;60,00012589;2241,271973;2241,195068;18,57497597;31123874;386,4161682;387,2428284;386,2914734
30-jan-18 09:11:30;4,17331028;4,137813568;4,183310032;10,13399982;-99,51251221;60,00017166;2276,553711;2276,480713;18,74162102;31123902;386,4049072;387,2339478;386,3143921
30-jan-18 09:12:00;4,199362755;4,163931847;4,209362984;10,15416241;-99,51317596;60,00021744;2308,457275;2308,381348;18,90826797;31123902;386,3936462;387,2250977;386,3373108
30-jan-18 09:12:30;4,225415707;4,190050125;4,235415459;10,17432404;-99,51384735;60,0002594;2338,180908;2338,103516;19,07491302;31123902;386,3824158;387,2162476;386,3602295
30-jan-18 09:13:00;4,251468182;4,21616888;4,261467934;10,19448662;-99,51451111;60,00030518;2365,215088;2365,138672;19,24155807;31123902;386,3711548;387,2073669;386,3831482
30-jan-18 09:13:30;4,277520657;4,242287159;4,287520885;10,21464825;-99,51517487;60,00035095;2383,889404;2383,813721;19,40820313;31123924;386,3598938;387,1985168;386,4060669
30-jan-18 09:14:00;4,303573608;4,268405437;4,31357336;10,23481083;-99,51583862;60,00039673;2392,358154;2392,282715;19,57484818;31123972;386,3486633;387,1896667;386,4289856
30-jan-18 09:14:30;4,329626083;4,294524193;4,339625835;10,25497246;-99,51650238;60,0004425;2386,193848;2386,118164;19,74149323;31124000;386,3374023;387,1807861;386,4519043
30-jan-18 09:15:00;4,355678558;4,320642471;4,365678787;10,27513504;-99,51716614;60,00048828;2361,630859;2361,554443;19,90814018;31124000;386,3261719;387,171936;386,474823
30-jan-18 09:15:30;4,38173151;4,34676075;4,391731262;10,29529762;-99,51783752;60,00053406;2341,802002;2341,728516;20,07478523;31124022;386,3149109;387,1630859;386,4977417
30-jan-18 09:16:00;4,407783985;4,372879505;4,417783737;10,31545925;-99,51850128;60,00057983;2327,802002;2327,735596;20,24143028;31124072;386,3036499;387,1542053;386,5206604
30-jan-18 09:16:30;4,43383646;4,398997784;4,443836689;10,33562183;-99,51916504;60,0006218;2324,776855;2324,711182;20,40807533;31124100;386,2924194;387,1453552;386,5435791
30-jan-18 09:17:00;4,459889412;4,425116062;4,469889164;10,35578346;-99,5198288;60,00066757;2335,319824;2335,246826;20,57472038;31124100;386,2811584;387,1365051;386,5664978
30-jan-18 09:17:30;4,485941887;4,451234818;4,495941639;10,37594604;-99,52049255;60,00071335;2354,431885;2354,351318;20,74136543;31124100;386,2698975;387,1276245;386,5894165
30-jan-18 09:18:00;4,511994839;4,477353096;4,521994591;10,39610767;-99,52116394;60,00075912;2383,851807;2383,76416;20,90801239;31124100;386,258667;387,1187744;386,6123047
30-jan-18 09:18:30;4,538047314;4,503471375;4,548047066;10,41627026;-99,5218277;60,0008049;2423,183105;2423,095947;20,77592087;31124122;386,247406;387,1099243;386,6352234
30-jan-18 09:19:00;4,564099789;4,52959013;4,574099541;10,43643188;-99,52249146;60,00085068;2474,726563;2474,64917;20,2757473;31124170;386,236145;387,1010437;386,6581421
30-jan-18 09:19:30;4,59015274;4,555708408;4,600152493;10,45659447;-99,52315521;60,00089645;2533,563232;2533,490234;19,77557182;31124198;386,2249146;387,0921936;386,6810608
30-jan-18 09:20:00;4,616205215;4,581826687;4,626204967;10,4767561;-99,52381897;60,00094223;2601,311279;2601,236328;19,27539635;31124198;386,2136536;387,0833435;386,7039795
30-jan-18 09:20:30;4,64225769;4,607945442;4,652257442;10,49691868;-99,52449036;60,00098801;2658,350098;2658,278076;18,77522087;31124220;386,2024231;387,0744629;386,7268982
30-jan-18 09:21:00;4,668310642;4,634063721;4,678310394;10,51708126;-99,52515411;60,00102997;2702,681396;2702,617676;18,2750473;31124272;386,1911621;387,0656128;386,7498169
30-jan-18 09:21:30;4,694363117;4,660181999;4,704362869;10,53724289;-99,52581787;60,00107574;2658,687256;2658,639648;15,3015604;31124302;386,1799011;387,0567322;386,7727356
30-jan-18 09:22:00;4,720415592;4,686300755;4,730415821;10,55740547;-99,52648163;60,00112152;2506,782715;2506,760986;9,306357384;31124302;386,1686707;387,0478821;386,7956543
30-jan-18 09:22:30;4,746468544;4,712419033;4,756468296;10,5775671;-99,52714539;60,0011673;2490,211182;2490,190674;8,921333313;31124324;386,1574097;387,039032;386,818573
30-jan-18 09:23:00;4,772521019;4,738537312;4,782520771;10,59772968;-99,52781677;60,00121307;2640,052979;2640,002686;15,43490314;31124372;386,1461487;387,0301514;386,8414917
30-jan-18 09:23:30;4,798573494;4,76465559;4,808573723;10,61789131;-99,52848053;60,00125885;2740,325928;2740,261475;19,0323391;31124400;386,1349182;387,0213013;386,8644104
30-jan-18 09:24:00;4,824626446;4,790774345;4,834626198;10,63805389;-99,52914429;60,00130463;2780,663574;2780,603516;19,10377884;31124400;386,1236572;387,0124512;386,8873291
30-jan-18 09:24:30;4,850678921;4,816892624;4,860678673;10,65821552;-99,52980804;60,0013504;2795,465332;2795,404297;19,17522049;31124400;386,1123962;387,0035706;386,9102478
30-jan-18 09:25:00;4,876731396;4,843010902;4,886731625;10,67837811;-99,5304718;60,00139236;2778,397217;2778,328857;19,24666023;31124400;386,1011658;386,9947205;386,9331665
30-jan-18 09:25:30;4,902784348;4,869129658;4,9127841;10,69853973;-99,53114319;60,00143814;2729,181885;2729,108643;19,31810188;31124422;386,0899048;386,9858704;386,9560852
30-jan-18 09:26:00;4,928836823;4,895247936;4,938836575;10,71870232;-99,53180695;60,00148392;2641,253418;2641,17749;19,38954163;31124472;386,0786743;386,9769897;386,9790039
30-jan-18 09:26:30;4,954889774;4,921366215;4,964889526;10,7388649;-99,5324707;60,00152969;2549,368896;2549,292236;19,46098328;31124500;386,0674133;386,9681396;387,0019226
30-jan-18 09:27:00;4,980942249;4,94748497;4,990942001;10,75902653;-99,53313446;60,00157547;2452,690674;2452,61499;19,53242302;31124500;386,0561523;386,9592896;387,0248413
30-jan-18 09:27:30;5,006994724;4,973603249;5,016994476;10,82349014;-99,53379822;60,00162125;2362,381104;2362,302734;19,60386467;31124522;386,0449219;386,9504089;387,04776
30-jan-18 09:28:00;5,033047676;4,999721527;5,043047428;10,94085503;-99,5344696;60,00166702;2279,676514;2279,59082;19,67530441;31124574;386,0336609;386,9415588;387,0706787
30-jan-18 09:28:30;5,059100151;5,025840282;5,069099903;11,05821896;-99,53513336;60,0017128;2204,469971;2204,37915;19,74674606;31124602;386,0223999;386,9327087;387,0935974
30-jan-18 09:29:00;5,085152626;5,051958561;5,095152378;11,17558384;-99,53579712;60,00175476;2138,4729;2138,37915;19,81818581;31124602;386,0111694;386,9238281;387,1165161
30-jan-18 09:29:30;5,111205578;5,078076839;5,12120533;11,29294777;-99,53646088;60,00180054;2086,563965;2086,468018;19,88962746;31124602;385,9999084;386,914978;387,1394348
30-jan-18 09:30:00;5,137258053;5,104195595;5,147257805;11,4103117;-99,53712463;60,00184631;2051,957764;2051,860107;19,9610672;31124602;385,9886475;386,9061279;387,1623535
30-jan-18 09:30:30;5,163310528;5,130313873;5,17331028;11,52767658;-99,53778839;60,00189209;2043,551514;2043,44397;20,45526886;31124624;385,977417;386,8972473;387,1852722
30-jan-18 09:31:00;5,18936348;5,156432152;5,199363232;11,64504051;-99,53845978;60,00193787;2066,523682;2066,39624;21,45578575;31124674;385,966156;386,8883972;387,2081909
30-jan-18 09:31:30;5,215415955;5,182550907;5,225415707;11,7624054;-99,53912354;60,00198364;2103,559814;2103,422852;22,45630264;31124702;385,954895;386,8795471;387,2311096
30-jan-18 09:32:00;5,24146843;5,208669186;5,251468658;11,87976933;-99,53978729;60,00202942;2157,725098;2157,591797;23,45681953;31124702;385,9436646;386,8706665;387,2540283
30-jan-18 09:32:30;5,267521381;5,234787464;5,277521133;11,99713421;-99,54045105;60,0020752;2208,986816;2208,861084;23,9347229;31124702;385,9324036;386,8618164;387,276947
30-jan-18 09:33:00;5,293573856;5,260906219;5,303573608;12,11449814;-99,54111481;60,00212097;2256,799316;2256,686523;23,7919178;31124702;385,9211731;386,8529663;387,2998657
30-jan-18 09:33:30;5,319626331;5,287024498;5,32962656;12,23186302;-99,54178619;60,00216293;2300,661133;2300,555908;23,6491127;31124724;385,9099121;386,8440857;387,3227844
30-jan-18 09:34:00;5,345679283;5,313142776;5,355679035;12,34922695;-99,54244995;60,00220871;2339,689941;2339,586426;23,5063076;31124772;385,8986511;386,8352356;387,3457031
30-jan-18 09:34:30;5,371731758;5,339261532;5,38173151;12,46659184;-99,54311371;60,00225449;2375,993164;2375,891357;23,3635006;31124800;385,8874207;386,8263855;387,3686218
30-jan-18 09:35:00;5,39778471;5,36537981;5,407784462;12,58395576;-99,54377747;60,00230026;2408,983643;2408,883057;23,2206955;31124800;385,8761597;386,8175049;387,3915405
30-jan-18 09:35:30;5,423837185;5,391498089;5,433836937;12,70132065;-99,54444122;60,00234604;2440,395996;2440,296875;23,0778904;31124822;385,8648987;386,8086548;387,4144592
30-jan-18 09:36:00;5,44988966;5,417616367;5,459889412;12,81868458;-99,54511261;60,00239182;2469,886475;2469,78833;22,93508339;31124872;385,8536682;386,7997742;387,4373474
30-jan-18 09:36:30;5,475942612;5,443735123;5,485942364;12,93604946;-99,54577637;60,00243759;2501,292969;2501,195313;22,79227829;31124900;385,8424072;386,7909241;387,4602661
30-jan-18 09:37:00;5,501995087;5,469853401;5,511994839;13,05341339;-99,54644012;60,00248337;2535,038574;2534,939941;22,64947319;31124900;385,8311462;386,782074;387,4831848
30-jan-18 09:37:30;5,528047562;5,49597168;5,538047314;13,17077827;-99,54710388;60,00252533;2568,783936;2568,68457;22,50666809;31124922;385,8199158;386,7731934;387,5061035
30-jan-18 09:38:00;5,554100513;5,522090435;5,564100266;13,2881422;-99,54776764;60,00257111;2602,529541;2602,429199;22,36386108;31124970;385,8086548;386,7643433;387,5290222
30-jan-18 09:38:30;5,580152988;5,548208714;5,59015274;13,40550613;-99,54843903;60,00261688;2642,269287;2642,172852;22,22105598;31124998;385,7974243;386,7554932;387,5519409
30-jan-18 09:39:00;5,606205463;5,574326992;5,616205215;13,52287102;-99,54910278;60,00266266;2689,344971;2689,258301;22,07825089;31124998;385,7861633;386,7466125;387,5748596
30-jan-18 09:39:30;5,632258415;5,600445747;5,642258167;13,64023495;-99,54976654;60,00270844;2735,038086;2734,955566;21,93544388;31124998;385,7749023;386,7377625;387,5977783
30-jan-18 09:40:00;5,65831089;5,626564026;5,668310642;13,75759983;-99,5504303;60,00275421;2779,063232;2778,978271;21,79263878;31124998;385,7636719;386,7289124;387,620697
30-jan-18 09:40:30;5,684363365;5,652682304;5,694363117;13,87496376;-99,55109406;60,00279999;2818,537109;2818,451172;21,64983368;31125020;385,7524109;386,7200317;387,6436157
30-jan-18 09:41:00;5,710416317;5,67880106;5,720416069;13,99232864;-99,55176544;60,00284576;2852,544434;2852,459717;21,50702858;31125072;385,7411499;386,7111816;387,6665344
30-jan-18 09:41:30;5,736468792;5,704919338;5,746468544;14,10969257;-99,5524292;60,00289154;2890,132324;2890,048584;21,36422157;31125102;385,7299194;386,7023315;387,6894531
30-jan-18 09:42:00;5,762521267;5,731037617;5,772521496;14,22705746;-99,55309296;60,0029335;2932,011719;2931,929443;21,22141647;31125102;385,7186584;386,6934509;387,7123718
30-jan-18 09:42:30;5,788574219;5,757156372;5,798573971;14,34442139;-99,55375671;60,00297928;2971,674316;2971,596191;21,07861137;31125124;385,7073975;386,6846008;387,7352905
30-jan-18 09:43:00;5,814626694;5,783274651;5,824626446;14,46178627;-99,55442047;60,00302505;3008,617676;3008,547363;20,93580627;31125172;385,696167;386,6757507;387,7582092
30-jan-18 09:43:30;5,840679646;5,809392929;5,850679398;14,5791502;-99,55508423;60,00307083;3041,830566;3041,765137;20,79299927;31125200;385,684906;386,6668701;387,7811279
30-jan-18 09:44:00;5,866732121;5,835511684;5,876731873;14,69651508;-99,55575562;60,00311661;3070,419189;3070,354004;20,65019417;31125200;385,6736755;386,65802;387,8040466
30-jan-18 09:44:30;5,892784595;5,861629963;5,902784348;14,81387901;-99,55641937;60,00316238;3106,036377;3105,972168;20,50738907;31125222;385,6624146;386,6491699;387,8269653
30-jan-18 09:45:00;5,918837547;5,887748241;5,928837299;14,9312439;-99,55708313;60,00320816;3150,150391;3150,086914;20,36458206;31125272;385,6511536;386,6402893;387,849884
30-jan-18 09:45:30;5,944890022;5,913866997;5,954889774;15,04860783;-99,55774689;60,00325394;3197,973389;3197,910889;20,22177696;31125300;385,6399231;386,6314392;387,8728027
30-jan-18 09:46:00;5,970942497;5,939985275;5,980942249;15,16597271;-99,55841064;60,0032959;3250,187012;3250,125244;20,07897186;31125300;385,6286621;386,6225891;387,8957214
30-jan-18 09:46:30;5,996995449;5,966103554;6,006995201;15,28333664;-99,55908203;60,00334167;3303,713623;3303,655762;19,55171585;31125322;385,6174011;386,6137085;387,9186401
30-jan-18 09:47:00;6,023047924;5,992222309;6,033047676;15,40070152;-99,55974579;60,00338745;3358,865234;3358,813721;18,54883957;31125372;385,6061707;386,6048584;387,9415588
